;Name;Platform;Year_of_Release;Genre;Publisher;NA_players;EU_players;JP_players;Other_players;Global_players;Critic_Score;Critic_Count;User_Score;User_Count;Developer;Rating;console;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
1766;Fairy Fencer F: Advent Dark Force;PS4;2015;Role-Playing;Idea Factory International;0.02;0.0;0.05;0.0;0.07;71.0;21.0;6.2;34.0;Compile Heart;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1769;Romance of the Three Kingdoms XI;PS2;2007;Strategy;Tecmo Koei;0.0;0.0;0.07;0.0;0.07;69.0;10.0;8.4;8.0;Koei;E10+;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;ET
1771;Circus Maximus: Chariot Wars;XB;2002;Racing;THQ;0.05;0.02;0.0;0.0;0.07;67.0;26.0;5.0;4.0;Kodiak Interactive;T;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1773;Jimmie Johnson's Anything With an Engine;X360;2011;Racing;Konami Digital Entertainment;0.08;0.0;0.0;0.01;0.09;65.0;5.0;8.8;8.0;Isopod Labs;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1775;Burnout Paradise: The Ultimate Box;PC;2009;Racing;Electronic Arts;0.0;0.08;0.0;0.01;0.09;87.0;26.0;7.5;435.0;Criterion Games;E10+;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1778;Harry Potter and the Sorcerer's Stone;PS;2001;Action;Electronic Arts;1.37;2.0;0.14;0.22;3.73;64.0;11.0;7.5;41.0;Argonaut Games;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
1783;Crimson Sea 2;PS2;2004;Action;Tecmo Koei;0.03;0.03;0.0;0.01;0.07;75.0;27.0;8.3;6.0;Koei;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1786;The Sims 2: Seasons;PC;2007;Simulation;Electronic Arts;0.01;0.04;0.0;0.01;0.07;78.0;20.0;7.3;29.0;Maxis;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1789;Lifeline;PS2;2003;Adventure;Sony Computer Entertainment;0.03;0.03;0.0;0.01;0.07;61.0;31.0;7.7;9.0;SCEJ;M;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1790;NHL 2005;PS2;2004;Sports;Electronic Arts;0.22;0.17;0.0;0.06;0.45;75.0;21.0;8.3;23.0;EA Sports;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ET
1794;N+;DS;2007;Platform;Atari;0.06;0.0;0.0;0.0;0.07;82.0;20.0;7.4;20.0;Metanet Software Inc., SilverBirch Studios;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1800;Dark Souls;PS3;2011;Role-Playing;Namco Bandai Games;0.75;0.51;0.54;0.22;2.02;89.0;54.0;8.7;1397.0;From Software;M;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;M
1801;The Guided Fate Paradox;PS3;2013;Role-Playing;Nippon Ichi Software;0.0;0.0;0.06;0.0;0.07;74.0;27.0;7.8;66.0;Nippon Ichi Software;T;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1805;Full Spectrum Warrior: Ten Hammers;PS2;2006;Strategy;THQ;0.03;0.02;0.0;0.01;0.07;71.0;26.0;8.0;5.0;Pandemic Studios;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1806;Age of Empires III: The Asian Dynasties;PC;2007;Strategy;Microsoft Game Studios;0.0;0.05;0.0;0.01;0.06;81.0;19.0;8.5;71.0;Big Huge Games;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1808;GRID 2;PS3;2013;Racing;Codemasters;0.07;0.22;0.01;0.08;0.37;82.0;20.0;6.6;173.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1811;Gradius Collection;PSP;2006;Shooter;Konami Digital Entertainment;0.04;0.0;0.02;0.0;0.06;76.0;44.0;8.5;4.0;M2;E;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1812;Fist of the North Star: Ken's Rage 2;PS3;2012;Fighting;Tecmo Koei;0.0;0.0;0.3;0.0;0.3;49.0;19.0;7.0;19.0;Koei, Omega Force;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;M
1814;Crimson Gem Saga;PSP;2008;Role-Playing;Sega;0.06;0.0;0.0;0.0;0.06;78.0;20.0;7.5;30.0;IronNos Co.,Ltd.;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1817;Assetto Corsa;PS4;2016;Racing;505 Games;0.0;0.05;0.0;0.01;0.06;73.0;35.0;6.2;70.0;Kunos Simulazioni;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1818;Zero Escape: Zero Time Dilemma;3DS;2016;Adventure;Aksys Games;0.05;0.0;0.02;0.01;0.08;81.0;18.0;8.5;72.0;Spike Chunsoft, Chime;M;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;M
1820;Nights of Azure;PS4;2015;Action;Tecmo Koei;0.03;0.02;0.0;0.01;0.06;67.0;40.0;7.6;71.0;Gust;T;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;T
1821;Age of Empires Online;PC;2011;Strategy;Microsoft Game Studios;0.01;0.04;0.0;0.01;0.06;70.0;44.0;5.6;186.0;Gas Powered Games;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1822;Earth Defense Force 2017 Portable;PSV;2012;Action;D3Publisher;0.0;0.0;0.06;0.0;0.06;68.0;36.0;7.9;31.0;Sandlot;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1823;Atelier Iris 2: The Azoth Of Destiny;PS2;2005;Role-Playing;Tecmo Koei;0.03;0.02;0.0;0.01;0.06;68.0;34.0;7.8;14.0;Gust;E10+;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1832;Earth Defense Force 4.1: The Shadow of New Despair;PS4;2015;Shooter;Xseed Games;0.03;0.02;0.0;0.01;0.06;64.0;40.0;7.9;51.0;Sandlot;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1835;Cold Fear;PS2;2005;Action;Ubisoft;0.06;0.04;0.0;0.01;0.11;68.0;39.0;7.7;27.0;Darkworks;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1839;Call of Cthulhu: Dark Corners of the Earth;XB;2005;Adventure;Take-Two Interactive;0.05;0.01;0.0;0.0;0.06;77.0;51.0;8.1;37.0;Headfirst Productions;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;M
1841;Song of the Deep;PS4;2016;Action;Insomniac Games;0.06;0.0;0.0;0.01;0.08;69.0;41.0;7.3;30.0;Insomniac Games;E;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1842;ICO;PS2;2001;Action;Sony Computer Entertainment;0.23;0.18;0.0;0.06;0.47;90.0;59.0;8.8;328.0;SCE Japan Studio;T;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
1851;Kelly Slater's Pro Surfer;PS2;2002;Sports;Activision;0.16;0.13;0.0;0.04;0.33;77.0;19.0;8.4;15.0;Treyarch;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1859;Resident Evil 2;PS;1998;Action;Virgin Interactive;1.88;1.47;2.02;0.45;5.82;89.0;13.0;9.2;364.0;Capcom;M;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;M
1860;Street Fighter V;PS4;2016;Fighting;Capcom;0.4;0.28;0.08;0.14;0.9;77.0;80.0;3.4;1221.0;Capcom;T;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;T
1863;X-Men: Destiny;PS3;2011;Action;Activision;0.14;0.07;0.0;0.03;0.24;50.0;33.0;4.8;37.0;Silicon Knights;T;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1866;Harry Potter and the Sorcerer's Stone;PS;2001;Action;Electronic Arts;1.37;2.0;0.14;0.22;3.73;64.0;11.0;7.5;41.0;Argonaut Games;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
1868;The Lord of the Rings: Aragorn's Quest;Wii;2010;Action;Warner Bros. Interactive Entertainment;0.17;0.05;0.0;0.02;0.23;58.0;21.0;7.8;5.0;Headstrong Games;T;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1872;MotoGP;PS2;2000;Racing;Namco Bandai Games;0.06;0.05;0.14;0.02;0.27;77.0;16.0;6.0;5.0;Namco;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1876;Rocket League;PS4;2016;Sports;505 Games;0.03;0.28;0.0;0.05;0.37;85.0;50.0;8.7;1290.0;Psyonix;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1877;Titan Quest;PC;2006;Role-Playing;THQ;0.01;0.04;0.0;0.01;0.06;77.0;51.0;8.1;387.0;Iron Lore Entertainment;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;T
1878;7 Days to Die;PS4;2016;Action;Telltale Games;0.04;0.08;0.0;0.02;0.14;45.0;16.0;5.9;140.0;The Fun Pimps Entertainment LLC;M;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;M
1884;MLB SlugFest 2006;PS2;2006;Sports;Midway Games;0.13;0.1;0.0;0.03;0.26;56.0;11.0;7.5;10.0;Blue Shift;E10+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1886;Death Jr. II: Root of Evil;PSP;2006;Platform;Konami Digital Entertainment;0.05;0.0;0.0;0.0;0.05;68.0;34.0;7.3;9.0;Backbone Entertainment;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1887;Wakeboarding Unleashed Featuring Shaun Murray;PS2;2003;Sports;Activision;0.08;0.06;0.0;0.02;0.16;83.0;23.0;9.0;12.0;Shaba Games;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1889;Persona 2: Eternal Punishment;PS;2000;Role-Playing;Atlus;0.03;0.02;0.28;0.02;0.35;83.0;11.0;8.4;25.0;Atlus Co.;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1894;Ferrari F355 Challenge;PS2;2002;Racing;Sony Computer Entertainment;0.03;0.02;0.0;0.01;0.05;70.0;14.0;4.4;5.0;Sega AM2;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1900;Metal Slug Anthology;Wii;2006;Shooter;Ignition Entertainment;0.12;0.01;0.0;0.01;0.14;73.0;38.0;8.0;22.0;Terminal Reality;T;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1903;GRID;PS3;2008;Racing;Codemasters;0.31;0.56;0.03;0.2;1.1;87.0;39.0;8.1;109.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
1908;Ride;PS4;2015;Racing;Milestone S.r.l.;0.04;0.13;0.03;0.03;0.22;66.0;30.0;7.0;47.0;Milestone S.r.l;E;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1912;Ty the Tasmanian Tiger 3: Night of the Quinkan;PS2;2005;Action;Activision;0.09;0.07;0.0;0.02;0.19;68.0;13.0;8.1;15.0;Krome Studios;E10+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1914;Plants vs. Zombies;DS;2011;Strategy;Mastertronic;0.9;0.12;0.0;0.08;1.1;81.0;23.0;7.4;29.0;TOSE;E10+;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ET
1916;Metroid Prime: Federation Force;3DS;2016;Action;Nintendo;0.02;0.01;0.01;0.0;0.05;64.0;56.0;5.1;219.0;Next Level Games, Nintendo;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1919;Alter Echo;PS2;2003;Shooter;THQ;0.06;0.05;0.0;0.02;0.13;62.0;26.0;7.0;9.0;Outrage Games;T;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1925;Crime Life: Gang Wars;XB;2005;Action;Konami Digital Entertainment;0.04;0.01;0.0;0.0;0.05;30.0;19.0;3.4;9.0;Hothouse Creations;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1927;Rugby 2005;PS2;2005;Sports;Electronic Arts;0.04;0.03;0.0;0.01;0.09;71.0;15.0;8.6;19.0;HB Studios Multimedia;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1929;Fatal Frame II: Crimson Butterfly Director's Cut;XB;2004;Action;Microsoft Game Studios;0.04;0.01;0.0;0.0;0.05;84.0;37.0;8.3;16.0;Tecmo;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1930;LEGO The Hobbit;PS4;2014;Action;Warner Bros. Interactive Entertainment;0.13;0.38;0.0;0.09;0.6;72.0;47.0;6.6;88.0;TT Games;E10+;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1932;B-Boy;PSP;2006;Misc;Sony Computer Entertainment;0.04;0.0;0.0;0.0;0.05;50.0;11.0;7.8;6.0;FreeStyleGames;T;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
1934;Far Cry;PC;2004;Shooter;Ubisoft;0.0;0.04;0.0;0.01;0.05;89.0;72.0;8.1;724.0;Crytek;M;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;M
1937;Full Spectrum Warrior: Ten Hammers;PS2;2006;Strategy;THQ;0.03;0.02;0.0;0.01;0.07;71.0;26.0;8.0;5.0;Pandemic Studios;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1939;The Sims;PS2;2003;Simulation;Electronic Arts;1.41;1.12;0.0;0.24;2.77;83.0;33.0;7.7;46.0;Edge of Reality;T;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;T
1947;Ride 2;PS4;2016;Racing;Milestone S.r.l;0.0;0.04;0.0;0.01;0.05;71.0;19.0;8.0;12.0;Milestone S.r.l;E;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1949;Professor Heinz Wolff's Gravity;Wii;2008;Puzzle;Deep Silver;0.04;0.12;0.0;0.02;0.17;63.0;12.0;7.7;7.0;Deep Silver;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1950;Root Letter;PSV;2016;Adventure;PQube;0.0;0.03;0.01;0.01;0.05;78.0;6.0;7.8;6.0;Kadokawa;M;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;M
1951;Wolfenstein;PS3;2009;Shooter;Activision;0.25;0.27;0.0;0.11;0.63;71.0;58.0;7.4;77.0;id Software, Raven Software;M;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;M
1956;Fantastic Four: Rise of the Silver Surfer;PS2;2007;Action;Take-Two Interactive;0.19;0.15;0.0;0.05;0.39;36.0;7.0;6.4;17.0;7 Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1958;Art of Fighting Anthology;PS2;2006;Fighting;Crave Entertainment;0.02;0.02;0.0;0.01;0.04;60.0;19.0;7.0;4.0;SNK Playmore;T;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;T
1962;Mafia;PS2;2004;Action;Illusion Softworks;0.34;0.27;0.0;0.09;0.7;65.0;30.0;7.6;62.0;Illusion Softworks;M;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;M
1963;Fantastic Four: Rise of the Silver Surfer;PS2;2007;Action;Take-Two Interactive;0.19;0.15;0.0;0.05;0.39;36.0;7.0;6.4;17.0;7 Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1964;Life is Strange;PS4;2016;Adventure;Square Enix;0.15;0.15;0.03;0.06;0.4;85.0;23.0;8.6;672.0;DONTNOD Entertainment;M;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;M
1969;RollerCoaster Tycoon;XB;2003;Strategy;Atari;0.1;0.03;0.0;0.0;0.13;62.0;8.0;8.3;12.0;Atari;E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
1970;Disney's Meet the Robinsons;Wii;2007;Action;Disney Interactive Studios;0.17;0.0;0.0;0.01;0.19;62.0;11.0;6.3;4.0;Buena Vista Games;E10+;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1972;Rogue Trooper;PS2;2006;Shooter;Eidos Interactive;0.02;0.02;0.0;0.01;0.04;71.0;37.0;8.2;9.0;Rebellion;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
1974;City Life: World Edition;PC;2007;Simulation;Monte Christo Multimedia;0.0;0.04;0.0;0.0;0.04;75.0;7.0;8.2;9.0;Monte Cristo Multimedia;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1976;Praetorians;PC;2003;Strategy;Eidos Interactive;0.0;0.04;0.0;0.0;0.04;78.0;23.0;8.2;38.0;Pyro Studios;T;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;T
1977;Brothers: A Tale of Two Sons;PS4;2015;Adventure;505 Games;0.03;0.08;0.0;0.02;0.14;81.0;10.0;8.6;73.0;Starbreeze;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
1981;MLB SlugFest 20-04;PS2;2003;Sports;Midway Games;0.26;0.2;0.0;0.07;0.53;78.0;23.0;8.3;8.0;Midway;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1984;Hellboy: The Science of Evil;PS3;2008;Action;Konami Digital Entertainment;0.13;0.02;0.0;0.02;0.17;47.0;23.0;6.1;10.0;Krome Studios;T;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E
1992;GRID;PS3;2008;Racing;Codemasters;0.31;0.56;0.03;0.2;1.1;87.0;39.0;8.1;109.0;Codemasters;E;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
2002;Metal Slug XX;PSP;2009;Shooter;DHM Interactive;0.03;0.0;0.0;0.0;0.04;67.0;22.0;6.1;9.0;SNK Playmore;T;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2006;Shadow of the Colossus;PS2;2005;Action;Sony Computer Entertainment;0.78;0.03;0.2;0.13;1.14;91.0;77.0;9.1;933.0;SCE Japan Studio;T;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2011;Dead Rising;X360;2006;Action;Capcom;1.16;0.64;0.08;0.2;2.08;85.0;82.0;7.6;520.0;Capcom;M;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;M
2012;Grand Theft Auto: Vice City;PS2;2002;Action;Take-Two Interactive;8.41;5.49;0.47;1.78;16.15;95.0;62.0;8.7;730.0;Rockstar North;M;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;M
2020;Don Bradman Cricket 14;PS4;2015;Sports;Tru Blu Entertainment;0.01;0.09;0.0;0.02;0.12;76.0;4.0;7.4;19.0;Big Ant Studios;E;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2026;Echo Night Beyond;PS2;2004;Adventure;Indie Games;0.02;0.01;0.0;0.0;0.04;60.0;22.0;8.8;8.0;From Software;T;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M
2030;Harry Potter and the Order of the Phoenix;DS;2007;Action;Electronic Arts;0.28;0.46;0.0;0.1;0.84;51.0;15.0;4.9;19.0;Visual Impact;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
2032;C.O.R.E.;DS;2009;Shooter;Graffiti;0.03;0.0;0.0;0.0;0.04;44.0;16.0;6.9;19.0;NoWay Studio;M;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2035;Fatal Fury: Battle Archives Volume 1;PS2;2006;Fighting;Ignition Entertainment;0.02;0.01;0.0;0.0;0.04;68.0;22.0;8.3;4.0;SNK Playmore;T;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ET
2036;Harry Potter and the Prisoner of Azkaban;PS2;2004;Action;Electronic Arts;0.5;0.39;0.0;0.13;1.02;70.0;29.0;8.7;29.0;EA Games;E;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;M
2041;Homefront: The Revolution;PS4;2016;Shooter;Deep Silver;0.06;0.21;0.03;0.05;0.35;48.0;43.0;3.8;212.0;Deep Silver Dambuster Studios;M;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2045;Painkiller: Hell Wars;XB;2006;Shooter;DreamCatcher Interactive;0.03;0.01;0.0;0.0;0.04;68.0;33.0;7.4;16.0;People Can Fly;M;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;E
2051;Burnout Paradise: The Ultimate Box;PC;2009;Racing;Electronic Arts;0.0;0.08;0.0;0.01;0.09;87.0;26.0;7.5;435.0;Criterion Games;E10+;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;T
2057;Planescape: Torment;PC;1998;Role-Playing;Interplay;0.01;0.02;0.0;0.0;0.03;91.0;22.0;9.2;813.0;Black Isle Studios;T;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;T
2058;Star Wars Jedi Knight: Jedi Academy;XB;2003;Shooter;Activision;0.34;0.1;0.0;0.02;0.45;76.0;30.0;8.7;30.0;Vicarious Visions;T;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;T
